feature_name,omics_layer,feature_type,reported_direction,n_studies,n_records,direction_consistency_ratio,evidence_frequency_score,direction_score,effect_strength_score,disease_subtype_coverage_score,activity_stage_coverage_score,trajectory_outcome_coverage_score,disease_trajectory_score,mechanism_score,model_score,conservative_total_score,available_evidence_score,evidence_completeness,evidence_level,fingerprint_category,effect_strength_status,source_study_ids,source_record_ids,source_comparisons,source_omics_layers,source_model_tasks,source_mechanism_mapping_file,score_reasoning_text,original_feature_name,taxonomic_rank_or_metabolite_class,mechanistic_category,mechanism_categories_from_mapping,model_sources,meta_support_sources,candidate_evidence_strength,recommended_use,caution_notes,normalized_feature_key,metabolite_normalized_key,family_key,genus_key,species_key,exact_feature_key,linkage_method,linkage_confidence,linkage_warning,matched_evidence_count,matched_evidence_sources,matched_evidence_types,matched_evidence_tasks,matched_evidence_record_ids,parsed_disease_subtype,parsed_activity_stage,parsed_trajectory_outcome,tier1_strict_core_flag,tier2_cross_study_directional_flag,tier3_gut_omics_mechanism_model_flag,tier4_model_prioritized_flag,tier5_remaining_exploratory_flag,primary_candidate_tier,all_candidate_tiers,revised_candidate_category,model_task,model_evidence_source,candidate_id,feature_label,manuscript_evidence_tier,direct_detected_feature,model_layer_meta_feature_status,retention_status,source_candidate_table,source_candidate_sheet,source_excel_row
Parvimonas,microbiome,differential_taxa,up,1.0,1,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4104,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Parvimonas,,,,,,,,,parvimonas,,,parvimonas,,parvimonas,exact_feature_match,high,,3,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::699;directional_synthesis::8718;features_ranked_for_paper::8718,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Parvimonas,Parvimonas,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7048
Pasteurellaceae_unclassified,microbiome,differential_taxa,up,1.0,2,1.0,5.0,20.0,12.4135260634433,0.0,0,0.0,0.0,,,37.4135260634433,53.4478943763476,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3581;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3977,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=12.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Pasteurellaceae_unclassified,,,,,,,,,pasteurellaceae_unclassified,,,pasteurellaceae_unclassified,pasteurellaceae_unclassified,pasteurellaceae_unclassified,exact_feature_match,high,,4,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::176;directional_records::572;directional_synthesis::8719;features_ranked_for_paper::8719,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Pasteurellaceae_unclassified,Pasteurellaceae unclassified,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,1705
Pediococcus,microbiome,differential_taxa,up,1.0,1,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3621,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Pediococcus,,,,,,,,,pediococcus,,,pediococcus,,pediococcus,exact_feature_match,high,,3,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::216;directional_synthesis::8720;features_ranked_for_paper::8720,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Pediococcus,Pediococcus,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7049
Peptococcus,microbiome,differential_taxa,down,1.0,1,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3778,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Peptococcus,,,,,,,,,peptococcus,,,peptococcus,,peptococcus,exact_feature_match,high,,3,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::373;directional_synthesis::8721;features_ranked_for_paper::8721,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Peptococcus,Peptococcus,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7050
Peptoniphilus,microbiome,differential_taxa,up,1.0,1,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4075,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Peptoniphilus,,,,,,,,,peptoniphilus,,,peptoniphilus,,peptoniphilus,exact_feature_match,high,,3,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::670;directional_synthesis::8722;features_ranked_for_paper::8722,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Peptoniphilus,Peptoniphilus,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7051
Peptostreptococcaceae_unclassified,microbiome,differential_taxa,mixed,1.0,2,0.5,5.0,10.0,5.08182934210239,0.0,0,0.0,0.0,,,20.0818293421024,28.6883276315748,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3548;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4327,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=10/20 with consistency=0.5; Effect=5.1/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Peptostreptococcaceae_unclassified,,,,,,,,,peptostreptococcaceae_unclassified,,,peptostreptococcaceae_unclassified,peptostreptococcaceae_unclassified,peptostreptococcaceae_unclassified,exact_feature_match,high,,4,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::143;directional_records::922;directional_synthesis::9811;features_ranked_for_paper::9811,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Peptostreptococcaceae_unclassified,Peptostreptococcaceae unclassified,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,9281
Peptostreptococcus,microbiome,differential_taxa,up,1.0,1,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4064,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Peptostreptococcus,,,,,,,,,peptostreptococcus,,,peptostreptococcus,,peptostreptococcus,exact_feature_match,high,,3,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::659;directional_synthesis::8723;features_ranked_for_paper::8723,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Peptostreptococcus,Peptostreptococcus,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7052
Phascolarctobacterium,microbiome,differential_taxa,down,1.0,2,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3938;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4032,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Phascolarctobacterium,,,,,,,,,phascolarctobacterium,,,phascolarctobacterium,,phascolarctobacterium,exact_feature_match,high,,4,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::533;directional_records::627;directional_synthesis::8724;features_ranked_for_paper::8724,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Phascolarctobacterium,Phascolarctobacterium,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7053
Porphyromonadaceae_unclassified,microbiome,differential_taxa,down,1.0,1,1.0,5.0,20.0,9.43176026908572,0.0,0,0.0,0.0,,,34.4317602690857,49.1882289558367,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3794,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=20/20 with consistency=1; Effect=9.4/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Porphyromonadaceae_unclassified,,,,,,,,,porphyromonadaceae_unclassified,,,porphyromonadaceae_unclassified,porphyromonadaceae_unclassified,porphyromonadaceae_unclassified,exact_feature_match,high,,3,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::389;directional_synthesis::8725;features_ranked_for_paper::8725,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Porphyromonadaceae_unclassified,Porphyromonadaceae unclassified,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,7054
Prevotella,microbiome,differential_taxa,mixed,1.0,8,0.5,5.0,10.0,4.86589345864904,0.0,0,0.0,0.0,,,19.865893458649,28.3798477980701,0.7,E1,exploratory features,available,S0094,<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3641;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3688;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3846;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::3892;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4017;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4025;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4043;<LEGACY_PROJECT_ROOT>/IBD肠道多组学系统证据地图/文献检索与筛选/复筛/全部通过文献原文/模型数据/06_特征候选池/core_differential_taxa_directionality_cleaned.xlsx::Sheet1::4198,,microbiome,,,Frequency=5/20 from unique studies n=1; Direction=10/20 with consistency=0.5; Effect=4.9/15; Trajectory=0/15; Mechanism=not_available; Model=not_available; formal/raw-to-meta effect is optional and missing values are not interpreted as negative biological evidence.,Prevotella,,,,,,,,,prevotella,,,prevotella,,prevotella,exact_feature_match,high,,10,directional_records;directional_synthesis;features_ranked_for_paper,directional_evidence_record;directional_evidence_synthesis;ranked_meta_like_support,,directional_records::236;directional_records::283;directional_records::441;directional_records::487;directional_records::612;directional_records::620;directional_records::638;directional_records::793;directional_synthesis::9812;features_ranked_for_paper::9812,,,,False,False,False,False,True,Tier 5 - remaining single-study/exploratory evidence,Tier 5 - remaining single-study/exploratory evidence,remaining single-study or exploratory candidate fingerprint feature,,directional_records;directional_synthesis;features_ranked_for_paper,Prevotella,Prevotella,Evidence Tier III,True,not_model_layer_meta_feature,retained_in_499_direct_detected_candidate_atlas,<PROJECT_ROOT>\Figures Tables\核心指纹\02_all_candidate_features_weight_table_revised.xlsx,weight_table_revised,9282
