feature_id,feature_label,omics_layer,original_primary_candidate_tier,direct_detected_feature,result_level_evidence_present,n_evidence_records,n_independent_studies,n_direction_coded_records,n_increase_records,n_decrease_records,majority_direction_ratio,n_significant_records,n_significant_independent_studies,median_effect_percentile,best_effect_percentile,disease_context_count,has_activity_or_remission_evidence,has_longitudinal_or_treatment_evidence,mechanism_level,feature_in_locked_model_space,nonzero_coefficient_count,supported_task_count,selection_frequency,primary_axis_support,permutation_supported_modality,evidence_frequency_raw_bin,evidence_frequency_score,direction_raw_bin,direction_score,effect_raw_bin,effect_strength_score,disease_process_raw_bin,disease_process_score,mechanism_raw_bin,mechanism_score,model_raw_bin,model_support_score,conservative_total_score,available_max_score,available_evidence_normalized_score,evidence_completeness,recalculated_manuscript_evidence_tier,tier_match_flag,tier_mismatch_reason,score_source_status,any_absence_defined_zero,any_reconstructed_nonzero,provenance_complete_flag,manual_review_flag
Roseburia,Roseburia,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,3800,154,31,4,27,0.871,147,37,0.9094463729317819,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,5,15.0,5,15.0,0,0.0,0,0.0,66.0,100,66.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Parabacteroides,Parabacteroides,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1672,99,16,3,13,0.812,55,23,0.9076086956521738,0.9983590937963159,6,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,5,15.0,5,15.0,0,0.0,0,0.0,66.0,100,66.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridium XlVa,Clostridium XlVa,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,75,8,1,1,0,1.0,4,3,0.6192307692307693,0.9821428571428571,4,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,0,0.0,48.0,100,48.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Subdoligranulum,Subdoligranulum,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,351,57,3,2,1,0.667,27,18,0.825,1.0,5,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Anaerostipes,Anaerostipes,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1257,97,11,4,7,0.636,86,30,0.6417910447761194,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,3,9.0,5,15.0,0,0.0,0,0.0,52.0,100,52.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Turicibacter,Turicibacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,254,46,3,2,1,0.667,15,13,0.6379310344827587,1.0,4,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,3,9.0,5,15.0,0,0.0,0,0.0,52.0,100,52.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Flavonifractor,Flavonifractor,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,583,72,5,4,1,0.8,34,22,0.7386363636363636,1.0,4,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,3,9.0,5,15.0,0,0.0,0,0.0,60.0,100,60.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Acidaminococcus,Acidaminococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,266,49,6,3,3,0.5,20,16,0.6593137254901961,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,0,0.0,48.0,100,48.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridium XI,Clostridium XI,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,36,3,0,0,0,,0,0,,,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,0,0.0,2,6.0,0,0.0,0,0.0,18.0,100,18.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridium XVIII,Clostridium XVIII,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,31,6,0,0,0,,1,1,1.0,1.0,3,True,True,0,False,0,0,0.0,False,False,4,16.0,0,0.0,5,15.0,4,12.0,0,0.0,0,0.0,43.0,100,43.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Sutterella,Sutterella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,935,79,12,6,6,0.5,49,20,0.9361369892017786,0.9983590937963159,4,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Bacteroidetes_unclassified,Bacteroidetes_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,12,5,0,0,0,,0,0,,,2,True,False,0,False,0,0,0.0,False,False,4,16.0,0,0.0,0,0.0,2,6.0,0,0.0,0,0.0,22.0,100,22.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Coprobacillus,Coprobacillus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,150,39,2,1,1,0.5,15,14,0.8857142857142857,1.0,4,False,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Holdemania,Holdemania,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,235,41,0,0,0,,18,12,0.6061580882352942,0.9827586206896551,3,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,4,12.0,0,0.0,0,0.0,41.0,100,41.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Pseudoflavonifractor,Pseudoflavonifractor,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,129,27,0,0,0,,6,6,0.6274509803921569,0.9464285714285714,5,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,5,15.0,0,0.0,0,0.0,44.0,100,44.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridium XlVb,Clostridium XlVb,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,30,7,0,0,0,,2,2,0.4927536231884058,0.4927536231884058,3,True,True,0,False,0,0,0.0,False,False,4,16.0,0,0.0,1,3.0,4,12.0,0,0.0,0,0.0,31.0,100,31.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
linolenic_acid,linolenic_acid,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,51,14,0,0,0,,9,7,0.625,1.0,0,False,False,0,True,1,1,0.0,True,False,5,20.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,35.0,100,35.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
clostridiaceae_g_clostridium_asv12376,clostridiaceae_g_clostridium_asv12376,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,8,3,0,0,0,,3,1,0.8235294117647058,0.9766233766233766,0,False,False,0,True,1,1,0.0,True,False,3,12.0,0,0.0,5,15.0,0,0.0,0,0.0,2,6.0,33.0,100,33.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__kSGB_5792:Species:k__Bacteria_p__Firmicutes_c__Negativicutes_o__Acidaminococcales_f__Acidaminococcaceae_g__Phascolarctobacterium_s__Phascolarctobacterium_faeciu__dup14,kSGB_5792:Species:k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium|t__SGB5792,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,6397,218,547,207,340,0.622,558,41,0.7279110776718432,0.9989125706829056,6,True,True,0,True,1,1,0.0,False,True,5,20.0,2,8.0,3,9.0,5,15.0,0,0.0,2,6.0,58.0,100,57.99999999999999,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__GJA4,GJA4,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,False,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__SPTBN5,SPTBN5,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,37,21,0,0,0,,5,4,0.8013144590495449,1.0,2,True,True,0,True,1,1,0.0,False,True,5,20.0,0,0.0,5,15.0,2,6.0,0,0.0,2,6.0,47.0,100,47.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
hydroxypropionic_acid,hydroxypropionic_acid,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,12,6,0,0,0,,3,3,0.6232638888888888,0.7777777777777778,0,False,False,0,True,1,1,0.0,True,False,4,16.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,31.0,100,31.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
chloroplast_o_streptophyta_asv01111,chloroplast_o_streptophyta_asv01111,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,8,3,0,0,0,,3,1,0.6727272727272727,0.75,0,False,False,0,True,1,1,0.0,True,False,3,12.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,27.0,100,27.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__AVPR1A,AVPR1A,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,56,25,0,0,0,,21,6,0.4230769230769231,1.0,2,True,True,0,True,1,1,0.0,False,True,5,20.0,0,0.0,5,15.0,2,6.0,0,0.0,2,6.0,47.0,100,47.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
arginine,arginine,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,735,85,12,5,7,0.583,94,29,0.6521739130434783,1.0,6,True,True,0,True,1,1,0.0,True,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,2,6.0,54.0,100,54.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__SNED1,SNED1,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,94,42,0,0,0,,37,14,0.5,1.0,2,False,True,0,True,1,1,0.0,False,True,5,20.0,0,0.0,3,9.0,2,6.0,0,0.0,2,6.0,41.0,100,41.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__CD45_TPM,CD45_TPM,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,5,1,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,False,True,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,10.0,100,10.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
n_acetyltryptophan,n_acetyltryptophan,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,24,8,1,1,0,1.0,4,3,0.5555555555555556,0.7761194029850746,1,False,False,0,True,1,1,0.0,True,False,5,20.0,1,4.0,3,9.0,1,3.0,0,0.0,2,6.0,42.0,100,42.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
ornithine,ornithine,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,385,68,8,6,2,0.75,74,19,0.5614685314685315,1.0,6,True,True,0,True,1,1,0.0,True,False,5,20.0,3,12.0,3,9.0,5,15.0,0,0.0,2,6.0,62.0,100,62.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__TUBB3,TUBB3,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,108,43,13,12,1,0.923,29,16,0.6794871794871795,1.0,3,True,True,0,True,1,1,0.0,False,True,5,20.0,5,20.0,3,9.0,4,12.0,0,0.0,2,6.0,67.0,100,67.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
veillonellaceae_g_megamonas_asv07056,veillonellaceae_g_megamonas_asv07056,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,8,3,0,0,0,,2,1,0.4993392572339941,0.5337662337662338,0,False,False,0,True,1,1,0.0,True,False,3,12.0,0,0.0,1,3.0,0,0.0,0,0.0,2,6.0,21.0,100,21.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
glycerate,glycerate,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,77,27,4,0,4,1.0,23,12,0.6297872340425532,0.9516129032258065,3,True,True,0,True,1,1,0.0,True,False,5,20.0,5,20.0,3,9.0,4,12.0,0,0.0,2,6.0,67.0,100,67.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
7_ketolca,7_ketolca,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,7,2,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,True,False,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,14.0,100,14.000000000000002,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
thdca,thdca,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,5,2,0,0,0,,1,1,0.71875,0.71875,0,False,False,0,True,1,1,0.0,True,False,2,8.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,23.0,100,23.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__Reads_number,"xml:space=""preserve"">Reads number ",microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,15,0,0,0,0,,0,0,,,0,False,False,0,True,1,3,0.0,True,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,9.0,9.0,100,9.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
rhamnose,rhamnose,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,157,38,1,0,1,1.0,36,14,0.5571095571095571,0.9516129032258065,3,True,True,0,True,1,1,0.0,True,False,5,20.0,1,4.0,3,9.0,4,12.0,0,0.0,2,6.0,51.0,100,51.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
eggerthella_s_lenta_asv07669,eggerthella_s_lenta_asv07669,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,5,2,0,0,0,,1,1,0.06753246753246753,0.06753246753246753,0,False,False,0,True,1,1,0.0,True,False,2,8.0,0,0.0,1,3.0,0,0.0,0,0.0,2,6.0,17.0,100,17.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
9_pentadecenoic_acid,9_pentadecenoic_acid,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,6,2,0,0,0,,2,2,0.9313725490196079,1.0,0,False,False,0,True,1,1,0.0,True,False,2,8.0,0,0.0,5,15.0,0,0.0,0,0.0,2,6.0,29.0,100,28.999999999999996,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
Peptostreptococcaceae_unclassified,Peptostreptococcaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,6,3,0,0,0,,0,0,,,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,0,0.0,2,6.0,0,0.0,0,0.0,18.0,100,18.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Prevotella,Prevotella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,5402,125,57,27,30,0.526,105,25,0.9411391065001059,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
coriobacteriaceae_g_adlercreutzia_asv10589,coriobacteriaceae_g_adlercreutzia_asv10589,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,True,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__EC:1.1.1.95,EC:1.1.1.95,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,13,8,0,0,0,,6,4,0.7931034482758621,0.8690476190476191,1,False,True,0,True,1,2,0.0,False,True,5,20.0,0,0.0,4,12.0,1,3.0,0,0.0,3,9.0,44.0,100,44.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
fructose,fructose,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,522,89,11,3,8,0.727,60,34,0.5888888888888889,1.0,3,True,True,0,True,1,1,0.0,True,False,5,20.0,3,12.0,3,9.0,4,12.0,0,0.0,2,6.0,59.0,100,59.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
homocitrulline,homocitrulline,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,17,7,0,0,0,,5,4,0.6676829268292683,0.7647058823529411,0,False,False,0,True,1,1,0.0,True,False,4,16.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,31.0,100,31.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
lachnospiraceae_g_coprococcus_asv08621,lachnospiraceae_g_coprococcus_asv08621,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,8,3,0,0,0,,3,1,0.543859649122807,0.7549019607843137,0,False,False,0,True,1,1,0.0,True,False,3,12.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,27.0,100,27.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
mandelate,mandelate,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,38,17,0,0,0,,4,3,0.3902439024390244,0.9552238805970149,1,False,True,0,True,1,1,0.0,True,False,5,20.0,0,0.0,5,15.0,1,3.0,0,0.0,2,6.0,44.0,100,44.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
Burkholderiales_unclassified,Burkholderiales_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,10,3,0,0,0,,0,0,,,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,0,0.0,2,6.0,0,0.0,0,0.0,18.0,100,18.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
clostridium_s_ramosum_asv12509,clostridium_s_ramosum_asv12509,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,5,2,0,0,0,,3,1,0.6226415094339622,0.631578947368421,0,False,False,0,True,1,1,0.0,True,False,2,8.0,0,0.0,3,9.0,0,0.0,0,0.0,2,6.0,23.0,100,23.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
palmitoleic_acid,palmitoleic_acid,metabolome,Tier 5 - remaining single-study/exploratory evidence,True,True,28,7,0,0,0,,5,3,0.7608695652173914,0.8529411764705882,1,True,False,0,True,1,1,0.0,True,False,4,16.0,0,0.0,4,12.0,1,3.0,0,0.0,2,6.0,37.0,100,37.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__11981,11981,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,True,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__FOLH1,FOLH1,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,84,35,0,0,0,,35,13,0.8,1.0,2,True,False,0,True,1,1,0.0,False,True,5,20.0,0,0.0,5,15.0,2,6.0,0,0.0,2,6.0,47.0,100,47.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__GSTA1,GSTA1,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,118,55,1,1,0,1.0,42,17,0.5783972125435539,1.0,4,True,True,0,True,1,1,0.0,False,True,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,2,6.0,54.0,100,54.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__IGHG4,IGHG4,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,150,39,3,3,0,1.0,59,12,0.68,1.0,3,False,True,0,True,1,1,0.0,False,True,5,20.0,2,8.0,3,9.0,2,6.0,0,0.0,2,6.0,49.0,100,49.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__IL33,IL33,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,False,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__LTF,LTF,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,False,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__MEP1B,MEP1B,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,109,50,0,0,0,,41,18,0.5185185185185185,1.0,6,True,True,0,True,1,1,0.0,False,True,5,20.0,0,0.0,3,9.0,5,15.0,0,0.0,2,6.0,50.0,100,50.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__MME,MME,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,False,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__MUC17,MUC17,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,80,38,0,0,0,,27,11,0.445,1.0,3,True,True,0,True,1,1,0.0,False,True,5,20.0,0,0.0,5,15.0,4,12.0,0,0.0,2,6.0,53.0,100,53.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__PAPLN,PAPLN,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,117,39,0,0,0,,46,13,0.6833333333333333,1.0,2,True,False,0,True,1,1,0.0,False,True,5,20.0,0,0.0,3,9.0,2,6.0,0,0.0,2,6.0,41.0,100,41.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__PDZK1,PDZK1,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,95,49,1,1,0,1.0,35,16,0.6666666666666666,1.0,3,True,False,0,True,1,1,0.0,False,True,5,20.0,1,4.0,3,9.0,4,12.0,0,0.0,2,6.0,51.0,100,51.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__PRODH,PRODH,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,75,39,1,1,0,1.0,30,12,0.5795755968169761,1.0,3,True,False,0,True,1,1,0.0,False,True,5,20.0,1,4.0,3,9.0,4,12.0,0,0.0,2,6.0,51.0,100,51.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__PRSS2,PRSS2,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,97,39,1,0,1,1.0,22,12,0.6363636363636364,1.0,4,True,True,0,True,1,1,0.0,False,True,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,2,6.0,54.0,100,54.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
microbe__ROBO1,ROBO1,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,126,52,0,0,0,,69,19,0.5,1.0,3,True,True,0,True,1,1,0.0,False,True,5,20.0,0,0.0,3,9.0,4,12.0,0,0.0,2,6.0,47.0,100,47.0,1.0,Evidence Tier II,False,"Original candidate tier maps to Evidence Tier III, reconstructed ST3c tier is Evidence Tier II.",reconstructed_from_project_sources,True,True,True,True
