feature_id,feature_name,omics_type,feature_list_role,source_file,in_strict_coefficient_table,notes
HILp_QI23077,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22210,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI6787,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI419,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14465,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI15737,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI7959,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI797,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI11124,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24305,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16416,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI3873,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI2238,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI6677,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16417,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI1233,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI2044,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI2095,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI2074,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI4565,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25018,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI3932,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI4224,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19860,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12177,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12643,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13064,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI11125,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI257,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16617,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10724,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21618,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI9318,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12266,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI8509,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI9371,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10642,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12047,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI10058,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12530,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16248,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21690,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22918,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI7840,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI8638,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12132,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI12582,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13027,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13429,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13949,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16991,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12176,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22677,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI9717,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10325,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI9768,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12940,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12572,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12614,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI5581,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10148,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13487,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14190,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI6832,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI11162,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI11589,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17682,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI8840,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13176,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI11834,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI11890,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22689,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10028,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22009,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12642,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14705,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI6458,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI9770,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI7699,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12914,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI7775,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI12594,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24652,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13588,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13657,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI9116,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI7700,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17587,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17845,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19861,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI4699,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17775,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI15002,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20984,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19758,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19718,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20316,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20197,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17786,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI7018,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17838,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21290,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21361,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23974,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19714,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI9895,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17405,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23048,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17423,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22345,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20434,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25107,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23946,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10505,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24248,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI2342,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23693,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19707,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23705,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19735,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16475,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18580,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
